projectId	terminologyId	name	description
157	557481000005101	DK Project	Project for Danish NRC using Browser
157	TMP-uan4xa	DK Project	Project for Danish NRC using Browser
1052	TMP-3ww9ua	DK Project 2018	DK Project using terminology server
1052	TMP-822fjs	DK Project 2018	DK Project using terminology server
1052	557491000005103	DK Project 2018	DK Project using terminology server
1052	TMP-822fjs	DK Project 2018	DK Project using terminology server
1052	TMP-6aqbbq	DK Project 2018	DK Project using terminology server
53	1141000195107	e-Health Suisse	e-Health Suisse refset project
53	TMP-9c2uaf	e-Health Suisse	e-Health Suisse refset project
8253	TMP-162znx	E-helse	Oppgraderingar
901	2	eHealth Kerala	eHealth Kerala
901	1	eHealth Kerala	eHealth Kerala
901	3	eHealth Kerala	eHealth Kerala
901	4	eHealth Kerala	eHealth Kerala
901	5	eHealth Kerala	eHealth Kerala
901	6	eHealth Kerala	eHealth Kerala
901	8	eHealth Kerala	eHealth Kerala
901	7	eHealth Kerala	eHealth Kerala
901	TMP-447im5	eHealth Kerala	eHealth Kerala
901	TMP-cvbf7f	eHealth Kerala	eHealth Kerala
901	TMP-m7okig	eHealth Kerala	eHealth Kerala
901	TMP-av52qv	eHealth Kerala	eHealth Kerala
901	101	eHealth Kerala	eHealth Kerala
901	TMP-3ttrtf	eHealth Kerala	eHealth Kerala
901	TMP-w9vlpx	eHealth Kerala	eHealth Kerala
901	TMP-pkitpe	eHealth Kerala	eHealth Kerala
901	TMP-q6ss0n	eHealth Kerala	eHealth Kerala
901	TMP-rx813o	eHealth Kerala	eHealth Kerala
901	TMP-yatewd	eHealth Kerala	eHealth Kerala
901	TMP-78eh3n	eHealth Kerala	eHealth Kerala
901	11	eHealth Kerala	eHealth Kerala
901	TMP-cn6cym	eHealth Kerala	eHealth Kerala
901	12	eHealth Kerala	eHealth Kerala
901	13	eHealth Kerala	eHealth Kerala
901	TMP-3cihn0	eHealth Kerala	eHealth Kerala
901	TMP-gx4ldj	eHealth Kerala	eHealth Kerala
901	14	eHealth Kerala	eHealth Kerala
901	10	eHealth Kerala	eHealth Kerala
901	15	eHealth Kerala	eHealth Kerala
901	16	eHealth Kerala	eHealth Kerala
901	TMP-2wuovl	eHealth Kerala	eHealth Kerala
901	TMP-pbnz0x	eHealth Kerala	eHealth Kerala
901	TMP-b0hp22	eHealth Kerala	eHealth Kerala
901	TMP-v86vhz	eHealth Kerala	eHealth Kerala
901	TMP-14kxsp	eHealth Kerala	eHealth Kerala
901	TMP-i2z0pd	eHealth Kerala	eHealth Kerala
901	TMP-ik8o2f	eHealth Kerala	eHealth Kerala
901	17	eHealth Kerala	eHealth Kerala
901	TMP-5eimh0	eHealth Kerala	eHealth Kerala
901	18	eHealth Kerala	eHealth Kerala
901	TMP-q8552c	eHealth Kerala	eHealth Kerala
901	TMP-b2puvd	eHealth Kerala	eHealth Kerala
901	TMP-2x6cq4	eHealth Kerala	eHealth Kerala
901	17	eHealth Kerala	eHealth Kerala
901	19	eHealth Kerala	eHealth Kerala
901	20	eHealth Kerala	eHealth Kerala
901	TMP-5okud8	eHealth Kerala	eHealth Kerala
901	TMP-3ufqh2	eHealth Kerala	eHealth Kerala
901	TMP-h0z6fi	eHealth Kerala	eHealth Kerala
901	TMP-x08prj	eHealth Kerala	eHealth Kerala
901	TMP-2835u8	eHealth Kerala	eHealth Kerala
901	TMP-5345an	eHealth Kerala	eHealth Kerala
901	21	eHealth Kerala	eHealth Kerala
901	TMP-gvi614	eHealth Kerala	eHealth Kerala
901	22	eHealth Kerala	eHealth Kerala
901	23	eHealth Kerala	eHealth Kerala
901	TMP-btl81r	eHealth Kerala	eHealth Kerala
901	TMP-c14cjv	eHealth Kerala	eHealth Kerala
901	TMP-mr8b32	eHealth Kerala	eHealth Kerala
901	TMP-fknov5	eHealth Kerala	eHealth Kerala
901	24	eHealth Kerala	eHealth Kerala
901	25	eHealth Kerala	eHealth Kerala
901	TMP-zk9pe9	eHealth Kerala	eHealth Kerala
901	TMP-xm4jdt	eHealth Kerala	eHealth Kerala
901	26	eHealth Kerala	eHealth Kerala
901	TMP-51mxq7	eHealth Kerala	eHealth Kerala
901	TMP-4ezi7g	eHealth Kerala	eHealth Kerala
901	TMP-apdiq2	eHealth Kerala	eHealth Kerala
901	27	eHealth Kerala	eHealth Kerala
901	TMP-5wfaoe	eHealth Kerala	eHealth Kerala
901	28	eHealth Kerala	eHealth Kerala
901	TMP-laoay3	eHealth Kerala	eHealth Kerala
901	29	eHealth Kerala	eHealth Kerala
901	30	eHealth Kerala	eHealth Kerala
901	TMP-f9i8jj	eHealth Kerala	eHealth Kerala
901	TMP-cpd8v7	eHealth Kerala	eHealth Kerala
901	TMP-qwp5q4	eHealth Kerala	eHealth Kerala
901	TMP-k2me0c	eHealth Kerala	eHealth Kerala
901	TMP-su936d	eHealth Kerala	eHealth Kerala
901	31	eHealth Kerala	eHealth Kerala
901	32	eHealth Kerala	eHealth Kerala
901	33	eHealth Kerala	eHealth Kerala
901	TMP-duloam	eHealth Kerala	eHealth Kerala
901	TMP-ce8hf6	eHealth Kerala	eHealth Kerala
901	TMP-y4w3ow	eHealth Kerala	eHealth Kerala
901	TMP-ohatvz	eHealth Kerala	eHealth Kerala
901	TMP-9za8ed	eHealth Kerala	eHealth Kerala
901	TMP-b9e51b	eHealth Kerala	eHealth Kerala
901	TMP-uacope	eHealth Kerala	eHealth Kerala
901	TMP-y7arhz	eHealth Kerala	eHealth Kerala
901	TMP-5otjcs	eHealth Kerala	eHealth Kerala
901	TMP-dwz5wa	eHealth Kerala	eHealth Kerala
901	TMP-utinmj	eHealth Kerala	eHealth Kerala
901	TMP-g7w4nq	eHealth Kerala	eHealth Kerala
901	TMP-m81jbx	eHealth Kerala	eHealth Kerala
901	TMP-zqa2ln	eHealth Kerala	eHealth Kerala
901	34	eHealth Kerala	eHealth Kerala
901	34	eHealth Kerala	eHealth Kerala
901	35	eHealth Kerala	eHealth Kerala
901	36	eHealth Kerala	eHealth Kerala
901	37	eHealth Kerala	eHealth Kerala
901	37	eHealth Kerala	eHealth Kerala
901	38	eHealth Kerala	eHealth Kerala
901	39	eHealth Kerala	eHealth Kerala
901	40	eHealth Kerala	eHealth Kerala
901	41	eHealth Kerala	eHealth Kerala
901	TMP-2rfqji	eHealth Kerala	eHealth Kerala
901	TMP-u5vvak	eHealth Kerala	eHealth Kerala
901	100000	eHealth Kerala	eHealth Kerala
901	Sample	eHealth Kerala	eHealth Kerala
901	TMP-7rean0	eHealth Kerala	eHealth Kerala
3657	TMP-ycuxpp	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-0jjycs	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	1234	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-e1huwv	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-oqlyeg	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-l4py9c	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-uoomjs	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-8c9hgn	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-tkaxki	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-k02sfw	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
3657	TMP-chp59p	ELGA: S&U Refsets	Refsets by Austrian NRC (ELGA GmbH) for internal use
1701	141000181108	Estonian NRC Project	Project for the Estonian NRC
1701	161000181109	Estonian NRC Project	Project for the Estonian NRC
1701	181000181102	Estonian NRC Project	Project for the Estonian NRC
1701	201000181103	Estonian NRC Project	Project for the Estonian NRC
1701	331000181103	Estonian NRC Project	Project for the Estonian NRC
1701	361000181106	Estonian NRC Project	Project for the Estonian NRC
1701	321000181100	Estonian NRC Project	Project for the Estonian NRC
1701	261000181104	Estonian NRC Project	Project for the Estonian NRC
1701	241000181100	Estonian NRC Project	Project for the Estonian NRC
1701	281000181106	Estonian NRC Project	Project for the Estonian NRC
1701	251000181102	Estonian NRC Project	Project for the Estonian NRC
1701	301000181107	Estonian NRC Project	Project for the Estonian NRC
1701	231000181107	Estonian NRC Project	Project for the Estonian NRC
1701	221000181105	Estonian NRC Project	Project for the Estonian NRC
1701	311000181109	Estonian NRC Project	Project for the Estonian NRC
1701	271000181109	Estonian NRC Project	Project for the Estonian NRC
1701	291000181108	Estonian NRC Project	Project for the Estonian NRC
1701	2361000181104	Estonian NRC Project	Project for the Estonian NRC
1701	2561000181109	Estonian NRC Project	Project for the Estonian NRC
1701	2571000181104	Estonian NRC Project	Project for the Estonian NRC
1701	2551000181106	Estonian NRC Project	Project for the Estonian NRC
1701	2361000181104	Estonian NRC Project	Project for the Estonian NRC
1701	2551000181106	Estonian NRC Project	Project for the Estonian NRC
1701	2571000181104	Estonian NRC Project	Project for the Estonian NRC
1701	2561000181109	Estonian NRC Project	Project for the Estonian NRC
1701	141000181108	Estonian NRC Project	Project for the Estonian NRC
1701	161000181109	Estonian NRC Project	Project for the Estonian NRC
1701	321000181100	Estonian NRC Project	Project for the Estonian NRC
1701	261000181104	Estonian NRC Project	Project for the Estonian NRC
1701	361000181106	Estonian NRC Project	Project for the Estonian NRC
1701	241000181100	Estonian NRC Project	Project for the Estonian NRC
1701	281000181106	Estonian NRC Project	Project for the Estonian NRC
1701	301000181107	Estonian NRC Project	Project for the Estonian NRC
1701	331000181103	Estonian NRC Project	Project for the Estonian NRC
1701	201000181103	Estonian NRC Project	Project for the Estonian NRC
1701	231000181107	Estonian NRC Project	Project for the Estonian NRC
1701	181000181102	Estonian NRC Project	Project for the Estonian NRC
1701	221000181105	Estonian NRC Project	Project for the Estonian NRC
1701	311000181109	Estonian NRC Project	Project for the Estonian NRC
1701	271000181109	Estonian NRC Project	Project for the Estonian NRC
1701	291000181108	Estonian NRC Project	Project for the Estonian NRC
1701	141000181108	Estonian NRC Project	Project for the Estonian NRC
1701	321000181100	Estonian NRC Project	Project for the Estonian NRC
1701	161000181109	Estonian NRC Project	Project for the Estonian NRC
1701	261000181104	Estonian NRC Project	Project for the Estonian NRC
1701	361000181106	Estonian NRC Project	Project for the Estonian NRC
1701	241000181100	Estonian NRC Project	Project for the Estonian NRC
1701	281000181106	Estonian NRC Project	Project for the Estonian NRC
1701	301000181107	Estonian NRC Project	Project for the Estonian NRC
1701	331000181103	Estonian NRC Project	Project for the Estonian NRC
1701	201000181103	Estonian NRC Project	Project for the Estonian NRC
1701	231000181107	Estonian NRC Project	Project for the Estonian NRC
1701	181000181102	Estonian NRC Project	Project for the Estonian NRC
1701	221000181105	Estonian NRC Project	Project for the Estonian NRC
1701	311000181109	Estonian NRC Project	Project for the Estonian NRC
1701	271000181109	Estonian NRC Project	Project for the Estonian NRC
1701	291000181108	Estonian NRC Project	Project for the Estonian NRC
1701	251000181102	Estonian NRC Project	Project for the Estonian NRC
1701	251000181102	Estonian NRC Project	Project for the Estonian NRC
1701	3221000181107	Estonian NRC Project	Project for the Estonian NRC
1701	3231000181109	Estonian NRC Project	Project for the Estonian NRC
1701	2361000181104	Estonian NRC Project	Project for the Estonian NRC
1701	141000181108	Estonian NRC Project	Project for the Estonian NRC
1701	161000181109	Estonian NRC Project	Project for the Estonian NRC
1701	321000181100	Estonian NRC Project	Project for the Estonian NRC
1701	2571000181104	Estonian NRC Project	Project for the Estonian NRC
1701	261000181104	Estonian NRC Project	Project for the Estonian NRC
1701	361000181106	Estonian NRC Project	Project for the Estonian NRC
1701	241000181100	Estonian NRC Project	Project for the Estonian NRC
1701	281000181106	Estonian NRC Project	Project for the Estonian NRC
1701	251000181102	Estonian NRC Project	Project for the Estonian NRC
1701	2561000181109	Estonian NRC Project	Project for the Estonian NRC
1701	301000181107	Estonian NRC Project	Project for the Estonian NRC
1701	2551000181106	Estonian NRC Project	Project for the Estonian NRC
1701	331000181103	Estonian NRC Project	Project for the Estonian NRC
1701	201000181103	Estonian NRC Project	Project for the Estonian NRC
1701	231000181107	Estonian NRC Project	Project for the Estonian NRC
1701	181000181102	Estonian NRC Project	Project for the Estonian NRC
1701	3231000181109	Estonian NRC Project	Project for the Estonian NRC
1701	3221000181107	Estonian NRC Project	Project for the Estonian NRC
1701	221000181105	Estonian NRC Project	Project for the Estonian NRC
1701	311000181109	Estonian NRC Project	Project for the Estonian NRC
1701	271000181109	Estonian NRC Project	Project for the Estonian NRC
1701	291000181108	Estonian NRC Project	Project for the Estonian NRC
1701	3591000181107	Estonian NRC Project	Project for the Estonian NRC
1701	3631000181107	Estonian NRC Project	Project for the Estonian NRC
1701	3671000181109	Estonian NRC Project	Project for the Estonian NRC
1701	3661000181104	Estonian NRC Project	Project for the Estonian NRC
1701	141000181108	Estonian NRC Project	Project for the Estonian NRC
1701	161000181109	Estonian NRC Project	Project for the Estonian NRC
1701	321000181100	Estonian NRC Project	Project for the Estonian NRC
1701	2571000181104	Estonian NRC Project	Project for the Estonian NRC
1701	3661000181104	Estonian NRC Project	Project for the Estonian NRC
1701	3671000181109	Estonian NRC Project	Project for the Estonian NRC
1701	2361000181104	Estonian NRC Project	Project for the Estonian NRC
1701	261000181104	Estonian NRC Project	Project for the Estonian NRC
1701	361000181106	Estonian NRC Project	Project for the Estonian NRC
1701	241000181100	Estonian NRC Project	Project for the Estonian NRC
1701	281000181106	Estonian NRC Project	Project for the Estonian NRC
1701	251000181102	Estonian NRC Project	Project for the Estonian NRC
1701	2561000181109	Estonian NRC Project	Project for the Estonian NRC
1701	301000181107	Estonian NRC Project	Project for the Estonian NRC
1701	3591000181107	Estonian NRC Project	Project for the Estonian NRC
1701	2551000181106	Estonian NRC Project	Project for the Estonian NRC
1701	331000181103	Estonian NRC Project	Project for the Estonian NRC
1701	201000181103	Estonian NRC Project	Project for the Estonian NRC
1701	231000181107	Estonian NRC Project	Project for the Estonian NRC
1701	181000181102	Estonian NRC Project	Project for the Estonian NRC
1701	3231000181109	Estonian NRC Project	Project for the Estonian NRC
